image,participant,normalized_description,num_nouns,pos,filename
1592047,106,Een groen vliegtuig die geparkeerd staat om weg te vliegen,1,DET ADJ NOUN PRON VERB VERB CONJ ADV ADP VERB,Scan_Path_ppn106_1592047.mp3
713666,44,Een wit met rode bus,1,DET ADJ ADP ADJ NOUN,Scan_Path_ppn44_713666.mp3
1592567,38,Een Harley-Davidson winkel midden in een winkelstraat,2,DET NOUN PROPN ADV ADP DET NOUN,Scan_Path_ppn38_1592567.mp3
1593006,38,Onderaan een ski schans waar alle ski attributen opgesteld staan,2,ADP DET NOUN PROPN ADV PRON NOUN NOUN VERB VERB,Scan_Path_ppn38_1593006.mp3
285946,38,Twee mannen die voor een fruit verkoop kraam zitten,2,NUM NOUN PRON ADP DET NOUN NOUN NOUN VERB,Scan_Path_ppn38_285946.mp3
498153,38,Werkplekken rechts in een bibliotheek,2,NOUN ADV ADP DET NOUN,Scan_Path_ppn38_498153.mp3
498221,38,Een man die aan het suppen is op een rivier in niets op lekker weer,2,DET NOUN PRON ADP X VERB VERB ADP DET NOUN ADP PRON ADP ADJ ADV,Scan_Path_ppn38_498221.mp3
498272,38,Een meisje die een grote olifant aan het voeren is,2,DET NOUN PRON DET ADJ NOUN ADP X VERB VERB,Scan_Path_ppn38_498272.mp3
61514,38,Een oversteekpunt met een stoplicht,2,DET NOUN ADP DET NOUN,Scan_Path_ppn38_61514.mp3
713003,38,Vier mannen die net een dubbel tenniswedstrijd hebben gespeeld,2,NUM NOUN PRON ADV DET ADJ NOUN VERB VERB,Scan_Path_ppn38_713003.mp3
713512,38,Een regenachtige straat met twee gele taxi's in het midden,2,DET ADJ NOUN ADP NUM ADJ NOUN ADP DET NOUN,Scan_Path_ppn38_713512.mp3
713681,38,Een stadsbus ergens in Engeland,2,DET NOUN ADV ADP NOUN,Scan_Path_ppn38_713681.mp3
713749,38,Vier mannen die samen aan het koken zijn voor grote groep mensen,2,NUM NOUN PRON ADV ADP X VERB VERB ADP ADJ NOUN NOUN,Scan_Path_ppn38_713749.mp3
713779,38,Het woongedeelte uit een hotelkamer,2,DET NOUN ADP DET NOUN,Scan_Path_ppn38_713779.mp3
1592025,42,Een klein kindje wat een koffer vasthoudt,2,DET ADJ NOUN PRON DET NOUN VERB,Scan_Path_ppn42_1592025.mp3
713888,12,Een tuin vanaf boven gezien met aan de voorkant twee stoelen,2,DET NOUN ADP ADV VERB ADP ADP DET NOUN NUM NOUN,Scan_Path_ppn12_713888.mp3
107930,13, een donkere huiskamer met zo'n gym paard aan de voorkant,2,SPACE DET ADJ NOUN ADP PRON NOUN NOUN ADP DET NOUN,Scan_Path_ppn13_107930.mp3
1159408,13, drie mensen poserend voor foto ze hebben net iets gegeten,2,SPACE NUM NOUN VERB ADP NOUN PRON VERB ADV PRON VERB,Scan_Path_ppn13_1159408.mp3
1592025,13,Een kindje dat met koffers speelt,2,DET NOUN PRON ADP NOUN VERB,Scan_Path_ppn13_1592025.mp3
1592119,13,"Aantal bussen, rode en witte, die door de stad rijden",2,NOUN NOUN PUNCT ADJ CONJ ADJ PUNCT PRON ADP DET NOUN VERB,Scan_Path_ppn13_1592119.mp3
1592233,13,Een vrachtwagen waarop een boot staat die getransporteerd wordt,2,DET NOUN ADV DET NOUN VERB PRON VERB VERB,Scan_Path_ppn13_1592233.mp3
1593041,13,Een goedgevulde koelkast met allerlei soorten bier,2,DET VERB NOUN ADP PRON NOUN NOUN,Scan_Path_ppn13_1593041.mp3
285851,13,Twee trams in een Franse stad,2,NUM NOUN ADP DET ADJ NOUN,Scan_Path_ppn13_285851.mp3
497950,13,Mensen die op een skipiste een afdaling aan het maken zijn,2,NOUN PRON ADP DET ADJ DET NOUN ADP X VERB VERB,Scan_Path_ppn13_497950.mp3
497974,13,Twee busjes op een parkeerplaats,2,NUM NOUN ADP DET NOUN,Scan_Path_ppn13_497974.mp3
713450,13, Vier mensen hebben net gefrisbeed maar zitten nu op een bankje,2,SPACE NUM NOUN VERB ADV VERB CONJ VERB ADV ADP DET NOUN,Scan_Path_ppn13_713450.mp3
713652,13, Een groepje snowboarders die onderaan de piste bij de lift staan,2,SPACE DET NOUN NOUN PRON ADP DET ADJ ADP DET NOUN VERB,Scan_Path_ppn13_713652.mp3
713765,13, Een spoor overgang met een bus in de achtergrond,2,SPACE DET NOUN NOUN ADP DET NOUN ADP DET NOUN,Scan_Path_ppn13_713765.mp3
713770,13,Een oud stel dat een vijftigjarige huwelijks taart snijdt,2,DET ADJ NOUN CONJ DET ADJ ADJ NOUN VERB,Scan_Path_ppn13_713770.mp3
1593047,36, Drie politiemannen te paard,2,SPACE NUM NOUN ADP NOUN,Scan_Path_ppn36_1593047.mp3
1593056,36,Vier dames  aan de wijn,2,NUM NOUN SPACE ADP DET NOUN,Scan_Path_ppn36_1593056.mp3
285851,36,Twee trams bij een tramhalte,2,NUM NOUN ADP DET NOUN,Scan_Path_ppn36_285851.mp3
285992,36,Het aansnijden van de verjaardagstaart op een kinderfeestje,2,DET VERB ADP DET NOUN ADP DET NOUN,Scan_Path_ppn36_285992.mp3
286066,36,Een foto van een koppel bovenop de piste,2,DET NOUN ADP DET NOUN ADP DET ADJ,Scan_Path_ppn36_286066.mp3
497950,36,Mensen die van de piste af gaan op de ski's,2,NOUN PRON ADP DET ADJ ADV VERB ADP DET NOUN,Scan_Path_ppn36_497950.mp3
498258,36,Een grote witte vrachtwagen in een stadscentrum,2,DET ADJ ADJ NOUN ADP DET NOUN,Scan_Path_ppn36_498258.mp3
713652,36,Een groep vrienden met snowboards die op wintersport zijn,2,DET NOUN NOUN ADP NOUN PRON ADP X VERB,Scan_Path_ppn36_713652.mp3
713786,36, Kinderen die een skiles krijgen op de piste,2,SPACE NOUN PRON DET NOUN VERB ADP DET ADJ,Scan_Path_ppn36_713786.mp3
107930,37,Een turnobject staat naast een kast,2,DET NOUN VERB ADP DET NOUN,Scan_Path_ppn37_107930.mp3
1159318,37,Verschillende mensen zitten rondom een tafel te eten en frisdrank te drinken,2,PRON NOUN VERB ADP DET NOUN ADP VERB CONJ ADJ ADP VERB,Scan_Path_ppn37_1159318.mp3
1159408,37,Drie mensen zitten rondom een tafel en hebben lekker gegeten en gedronken,2,NUM NOUN VERB ADP DET NOUN CONJ VERB ADJ VERB CONJ VERB,Scan_Path_ppn37_1159408.mp3
1159427,37,Een dubbeldekker rijdt langs een bouwplek of een bouwplaats,2,DET ADJ VERB ADP DET NOUN CONJ DET NOUN,Scan_Path_ppn37_1159427.mp3
1159440,37,Mensen proberen op de markt groente te kopen,2,NOUN VERB ADP DET NOUN NOUN ADP VERB,Scan_Path_ppn37_1159440.mp3
1159463,37,Een man zit van zijn pizza te genieten,2,DET NOUN VERB ADP PRON NOUN ADP VERB,Scan_Path_ppn37_1159463.mp3
1159486,37,Meerdere mensen zitten op verschillende olifanten te rijden,2,NUM NOUN VERB ADP PRON NOUN ADP VERB,Scan_Path_ppn37_1159486.mp3
1159572,37,Het stoplicht staat op rood bij de busstrook,2,DET NOUN VERB ADP ADJ ADP DET NOUN,Scan_Path_ppn37_1159572.mp3
1159749,37,Mensen zijn aan het dineren in een chique restaurant,2,NOUN VERB ADP DET VERB ADP DET ADJ NOUN,Scan_Path_ppn37_1159749.mp3
1159768,37,Een zwarte oldtimer staat tussen meerdere andere oldtimers,2,DET ADJ NOUN VERB ADP NUM PRON NOUN,Scan_Path_ppn37_1159768.mp3
1159819,37,Een olifant probeert iets uit een gele tas te grijpen,2,DET NOUN VERB PRON ADP DET ADJ NOUN ADP VERB,Scan_Path_ppn37_1159819.mp3
1159967,37,Vier vrouwen zijn aan het koken in een grote keuken,2,NUM NOUN VERB ADP DET VERB ADP DET ADJ NOUN,Scan_Path_ppn37_1159967.mp3
1160189,37,Veel handdoeken zijn boven het toilet opgehangen,2,NUM NOUN VERB ADP DET NOUN VERB,Scan_Path_ppn37_1160189.mp3
150273,37,Een honkballer wordt gefotografeerd terwijl hij op de thuisplaat staat,2,DET NOUN VERB VERB CONJ PRON ADP DET NOUN VERB,Scan_Path_ppn37_150273.mp3
150432,37,Het is het sneeuwen in de stad,2,PRON VERB DET NOUN ADP DET NOUN,Scan_Path_ppn37_150432.mp3
1591932,37,Het stoplicht staat op rood op een weg die naar boven loopt,2,DET NOUN VERB ADP ADJ ADP DET NOUN PRON ADP ADV VERB,Scan_Path_ppn37_1591932.mp3
1592025,37,Klein meisje houdt een grote koffer vast ,2,ADJ NOUN VERB DET ADJ NOUN ADJ,Scan_Path_ppn37_1592025.mp3
1592047,37,Een groen vliegtuig staat op het vliegveld,2,DET ADJ NOUN VERB ADP DET NOUN,Scan_Path_ppn37_1592047.mp3
1592137,37,Verschillende vakantiegangers zitten onder een parasol,2,PRON NOUN VERB ADP DET NOUN,Scan_Path_ppn37_1592137.mp3
1592233,37,Een vrachtwagen vervoert een jacht,2,DET NOUN VERB DET NOUN,Scan_Path_ppn37_1592233.mp3
1592372,37, Een motorfiets staat in de garage,2,SPACE DET PROPN VERB ADP DET NOUN,Scan_Path_ppn37_1592372.mp3
1592807,37,Een dubbeldekker rijdt door de stad en stond voor mensen,2,DET ADJ VERB ADP DET NOUN CONJ VERB ADP NOUN,Scan_Path_ppn37_1592807.mp3
1592836,37, Een chique diner met bijzonder materiaal wordt hier gegeven,2,SPACE DET ADJ NOUN ADP ADJ NOUN VERB ADV VERB,Scan_Path_ppn37_1592836.mp3
1592857,37,Een man is het bellen terwijl een vrouw aan het praten is,2,DET NOUN VERB DET VERB CONJ DET NOUN ADP X VERB VERB,Scan_Path_ppn37_1592857.mp3
713003,21,Een tennisveld waar vier mannen op geposeerd staan met een tennisracket,2,DET VERB ADV NUM NOUN ADV VERB VERB ADP DET NOUN,Scan_Path_ppn21_713003.mp3
1159497,22,Een enorme pizza met drie mannen daar omheen,2,DET ADJ NOUN ADP NUM NOUN ADV VERB,Scan_Path_ppn22_1159497.mp3
1159515,22,Vrouw die in een huis komt die eruit ziet alsof het helemaal verbrand is,2,NOUN PRON ADP DET NOUN VERB PRON ADV VERB CONJ PRON ADV VERB VERB,Scan_Path_ppn22_1159515.mp3
1159541,22,Een kat die best wel boos kijkt onder een bureau,2,DET NOUN PRON ADJ ADV ADJ VERB ADP DET NOUN,Scan_Path_ppn22_1159541.mp3
1159675,22,Verschillende mensen die met vliegers rondlopen,2,PRON NOUN PRON ADP NOUN VERB,Scan_Path_ppn22_1159675.mp3
1159784,22,Een wazige foto van een rommelige keuken,2,DET ADJ NOUN ADP DET ADJ NOUN,Scan_Path_ppn22_1159784.mp3
1159956,22, Meerdere boten die aangelegd zijn bij een groot hotel of reservoir,2,SPACE NUM NOUN PRON VERB VERB ADP DET ADJ NOUN CONJ X,Scan_Path_ppn22_1159956.mp3
150277,22,Een vliegtuig op een vliegveld,2,DET NOUN ADP DET NOUN,Scan_Path_ppn22_150277.mp3
150290,22,Vier mensen die aan het snowboarden zijn,2,NUM NOUN PRON ADP X NOUN VERB,Scan_Path_ppn22_150290.mp3
150296,22,Een man en een vrouw die gaan dineren,2,DET NOUN CONJ DET NOUN PRON VERB VERB,Scan_Path_ppn22_150296.mp3
1591858,22,Een vliegtuig op een vliegveld,2,DET NOUN ADP DET NOUN,Scan_Path_ppn22_1591858.mp3
1591920,22,Verschillende tassen en rugtassen,2,PRON NOUN CONJ NOUN,Scan_Path_ppn22_1591920.mp3
1591994,22,Een blauwe grote bus met het nummer 117 erop,2,DET ADJ ADJ NOUN ADP DET NOUN NUM ADV,Scan_Path_ppn22_1591994.mp3
1592289,22,Een felblauwe en een groene dubbeldekker die in de straat rijden,2,DET ADJ CONJ DET ADJ NOUN PRON ADP DET NOUN VERB,Scan_Path_ppn22_1592289.mp3
1592298,22,Ontiegelijk veel mensen die aan het wachten zijn totdat het stoplicht op groen gaat,2,ADJ NUM NOUN PRON ADP X VERB VERB CONJ DET NOUN ADP ADJ VERB,Scan_Path_ppn22_1592298.mp3
1592303,22,Een rommelig bureau met een Apple computer erop,2,DET ADJ NOUN ADP DET NOUN NOUN ADV,Scan_Path_ppn22_1592303.mp3
1592727,22,Een man die aan het koken is met bloemen op de voorgrond,2,DET NOUN PRON ADP DET VERB VERB ADP NOUN ADP DET NOUN,Scan_Path_ppn22_1592727.mp3
1592971,22,Keukengereedschap op een keuken,2,NOUN ADP DET NOUN,Scan_Path_ppn22_1592971.mp3
1593084,22,Een skipiste met een heel mooi uitzicht en vele mensen,2,DET ADJ ADP DET ADV ADJ NOUN CONJ NUM NOUN,Scan_Path_ppn22_1593084.mp3
285670,22,Twee bussen in een straat,2,NUM NOUN ADP DET NOUN,Scan_Path_ppn22_285670.mp3
285766,22,Een goederentrein die aankomt of langs het spoor aankomt,2,DET NOUN PRON VERB CONJ ADP DET NOUN VERB,Scan_Path_ppn22_285766.mp3
498092,22,Drie vrouwen in een keukentje,2,NUM NOUN ADP DET NOUN,Scan_Path_ppn22_498092.mp3
498151,22,Een woonkamer met een tv aan,2,DET NOUN ADP DET NOUN ADV,Scan_Path_ppn22_498151.mp3
498261,22,Drie vrouwen die bij parkeerpaaltjes staan om te betalen,2,NUM NOUN PRON ADP NOUN VERB CONJ ADP VERB,Scan_Path_ppn22_498261.mp3
1592857,43,Een Aziatische man die aan het bellen is en een westerse vrouw die gek doet,2,DET ADJ NOUN PRON ADP X VERB VERB CONJ DET ADJ NOUN PRON ADJ VERB,Scan_Path_ppn43_1592857.mp3
1592874,43, Bordje Google en het stoplicht staat op groen,2,SPACE PROPN PROPN CONJ DET NOUN VERB ADP ADJ,Scan_Path_ppn43_1592874.mp3
285807,43,Een vrouw zit op de grond in een heel rommelig hok,2,DET NOUN VERB ADP DET NOUN ADP DET ADV ADJ PRON,Scan_Path_ppn43_285807.mp3
285933,43," Iets eten, een soort salade en een klein broodje ernaast",2,SPACE PRON VERB PUNCT DET NOUN NOUN CONJ DET ADJ NOUN ADV,Scan_Path_ppn43_285933.mp3
285959,43,Een mok op een rommelig bureau,2,DET NOUN ADP DET ADJ NOUN,Scan_Path_ppn43_285959.mp3
285992,43,Een roze verjaardagstaart aansnijden voor een kind,2,DET ADJ NOUN NOUN ADP DET NOUN,Scan_Path_ppn43_285992.mp3
497950,43,Een vrouw met een witte jas aan is aan het skiën,2,DET NOUN ADP DET ADJ NOUN ADV VERB ADP X VERB,Scan_Path_ppn43_497950.mp3
497974,43,Een witte bus links en een gouden bus rechts,2,DET ADJ NOUN PROPN CONJ DET ADJ NOUN ADV,Scan_Path_ppn43_497974.mp3
498108,43, Man die is aan het frisbeeën ,2,SPACE PROPN PRON VERB ADP DET NOUN,Scan_Path_ppn43_498108.mp3
498175,43,Kameel en een oranje vrachtwagen daarachter,2,NOUN CONJ DET ADJ NOUN NOUN,Scan_Path_ppn43_498175.mp3
498398,43, Een koe met twee vrouwen ernaast en ze hebben hem opgemaakt of zo,2,SPACE DET NOUN ADP NUM NOUN ADV CONJ PRON VERB PRON VERB CONJ ADV,Scan_Path_ppn43_498398.mp3
713330,43, Computer en een laptop ernaast,2,SPACE PROPN CONJ DET NOUN ADV,Scan_Path_ppn43_713330.mp3
713371,43,Een rode kraan waar water uitkomt,2,DET ADJ NOUN ADV NOUN VERB,Scan_Path_ppn43_713371.mp3
713418,43,"Soort spitsuur in het donker, het is heel druk. Lijkt wel New York of zo",2,NOUN NOUN ADP DET NOUN PUNCT PRON VERB ADV ADJ PUNCT VERB ADV NOUN PROPN CONJ ADV,Scan_Path_ppn43_713418.mp3
713760,43,Een oranje tram met een blauwe bus,2,DET ADJ NOUN ADP DET ADJ NOUN,Scan_Path_ppn43_713760.mp3
713858,43,"Een vergadering, ze zijn aan het Wii'en ",2,DET NOUN PUNCT PRON VERB ADP DET NOUN,Scan_Path_ppn43_713858.mp3
713936,43,Een heel schone woonkamer met een ka,2,DET ADV ADJ NOUN ADP DET NOUN,Scan_Path_ppn43_713936.mp3
1159847,46,Een reguliere rode bus met een rechthoekige blauw vak op de achterkant,2,DET ADJ ADJ NOUN ADP DET ADJ ADJ NOUN ADP DET NOUN,Scan_Path_ppn46_1159847.mp3
1591859,46,Een keuken met een zwarte tweedeurs koelkast,2,DET NOUN ADP DET ADJ NOUN NOUN,Scan_Path_ppn46_1591859.mp3
498280,25,Een foto van een vliegveld,2,DET NOUN ADP DET NOUN,Scan_Path_ppn25_498280.mp3
498398,25,Twee vrouwen die naast een dier staan die haar heeft,2,NUM NOUN PRON ADP DET NOUN VERB PRON PRON VERB,Scan_Path_ppn25_498398.mp3
712977,25,Een woonkamer 's nachts,2,DET NOUN PUNCT NOUN PROPN,Scan_Path_ppn25_712977.mp3
713024,25,Een weg waarbij de stoplichten scheef staan,2,DET NOUN ADV DET NOUN ADJ VERB,Scan_Path_ppn25_713024.mp3
713330,25,Twee computers die aanstaan op een bureau,2,NUM NOUN PRON ADV ADP DET NOUN,Scan_Path_ppn25_713330.mp3
713371,25,Een rode brandkraan met ogen,2,DET ADJ NOUN ADP NOUN,Scan_Path_ppn25_713371.mp3
713418,25,Drukke stad in Japan,2,ADJ NOUN ADP NOUN,Scan_Path_ppn25_713418.mp3
713450,25,Vier mensen die aan het hangen zijn bij een bankje,2,NUM NOUN PRON ADP X VERB VERB ADP DET NOUN,Scan_Path_ppn25_713450.mp3
713760,25,Een tram die voorbij rijdt wanneer een bus ,2,DET NOUN PRON ADJ VERB CONJ DET NOUN,Scan_Path_ppn25_713760.mp3
713936,25,Een kat die op de grond ligt,2,DET NOUN PRON ADP DET NOUN VERB,Scan_Path_ppn25_713936.mp3
1159575,26,Een vrouw in kleermakerszit met twee jonge beertjes die ze verzorgt,2,DET NOUN ADP X ADP NUM ADJ NOUN PRON PRON VERB,Scan_Path_ppn26_1159575.mp3
1592567,26,Een Harley-Davidson motorwinkel in een grote drukke stad,2,DET ADJ NOUN ADP DET ADJ ADJ NOUN,Scan_Path_ppn26_1592567.mp3
713513,20,Twee opgemaakte bedden in een hotelkamer,2,NUM VERB NOUN ADP DET NOUN,Scan_Path_ppn20_713513.mp3
713585,20,Twee vrouwen die aan het eten zijn,2,NUM NOUN PRON ADP DET NOUN VERB,Scan_Path_ppn20_713585.mp3
1160168,21,Twee treinen in een treinstation,2,NUM NOUN ADP DET NOUN,Scan_Path_ppn21_1160168.mp3
1591859,21,Een houten keuken met een grote zwarte koelkast,2,DET ADJ NOUN ADP DET ADJ ADJ NOUN,Scan_Path_ppn21_1591859.mp3
1591961,21,Een pick-up truck met daaraan een aanhangsel met iets erop,2,DET ADJ NOUN ADP ADV DET NOUN ADP PRON ADV,Scan_Path_ppn21_1591961.mp3
1592401,21,De kat in een ongebruikte badkuip,2,DET NOUN ADP DET NOUN NOUN,Scan_Path_ppn21_1592401.mp3
1592567,21,Een motor zaak midden in een stad,2,DET NOUN NOUN ADV ADP DET NOUN,Scan_Path_ppn21_1592567.mp3
1592656,21,Een witte bus die op een harde weg rijdt,2,DET ADJ NOUN PRON ADP DET ADJ NOUN VERB,Scan_Path_ppn21_1592656.mp3
285946,21,Een bananenkraam met eronder nog pineapples,2,DET NOUN ADP ADV ADV NOUN,Scan_Path_ppn21_285946.mp3
1592025,5,Klein meisje met een zwarte koffer,2,ADJ NOUN ADP DET ADJ NOUN,Scan_Path_ppn5_1592025.mp3
1592079,5,Een gebouw met daarop een klok,2,DET NOUN ADP ADV DET NOUN,Scan_Path_ppn5_1592079.mp3
1592094,5,Een boekenkast met daarop verschillende kleuren bekers,2,DET NOUN ADP ADV VERB NOUN NOUN,Scan_Path_ppn5_1592094.mp3
1592119,5,The Londen Eye en twee rode toeristenbussen ,2,NOUN PROPN PROPN CONJ NUM ADJ NOUN,Scan_Path_ppn5_1592119.mp3
1592168,5,Een finish met als sponsor Vitel,2,DET NOUN ADP CONJ NOUN NOUN,Scan_Path_ppn5_1592168.mp3
1592189,5,Een keuken met daarin gebouwd een strijkijzer,2,DET NOUN ADP ADV VERB DET NOUN,Scan_Path_ppn5_1592189.mp3
1592233,5,De vrachtwagen dat een boot vervoerd,2,DET NOUN CONJ DET NOUN VERB,Scan_Path_ppn5_1592233.mp3
1592372,5,Een motor die helemaal bepakt is met spullen,2,DET NOUN PRON ADV VERB VERB ADP NOUN,Scan_Path_ppn5_1592372.mp3
1592501,5,Een gezin dat pizza zit te eten,2,DET NOUN PRON NOUN VERB ADP VERB,Scan_Path_ppn5_1592501.mp3
1592568,5,Een zee met daaraan gelegen enkele zwembaden,2,DET NOUN ADP ADV VERB PRON NOUN,Scan_Path_ppn5_1592568.mp3
1592807,5,Twee bussen waarvan een oranje is,2,NUM NOUN ADV DET NOUN VERB,Scan_Path_ppn5_1592807.mp3
1592857,5,Twee personen waarvan er een aan het bellen is en een een geruite sjaal om heeft,2,NUM NOUN ADV ADV DET ADP X VERB VERB CONJ DET DET NOUN NOUN CONJ VERB,Scan_Path_ppn5_1592857.mp3
1592874,5,Stoplicht dat op groen staat met een Google bordje,2,NOUN PRON ADP ADJ VERB ADP DET VERB NOUN,Scan_Path_ppn5_1592874.mp3
1593041,5,Een koelkast in een bar,2,DET NOUN ADP DET NOUN,Scan_Path_ppn5_1593041.mp3
1593047,5,Drie politiemannen op paarden,2,NUM NOUN ADP NOUN,Scan_Path_ppn5_1593047.mp3
1593056,5,vier vrouwen die wat zitten te drinken en waarvan twee ervan proosten,2,NUM NOUN PRON PRON VERB ADP VERB CONJ ADV NUM ADV NOUN,Scan_Path_ppn5_1593056.mp3
285959,5,Een studiedesk met een mok en een gele paper,2,DET NOUN ADP DET ADJ CONJ DET ADJ NOUN,Scan_Path_ppn5_285959.mp3
286066,5,Twee mensen die in de bergen aan het skiën zijn,2,NUM NOUN PRON ADP DET NOUN ADP X X VERB,Scan_Path_ppn5_286066.mp3
497974,5,Twee oudere bussen en een waarvan er een van goud is,2,NUM ADJ NOUN CONJ DET ADV ADV DET ADP NOUN VERB,Scan_Path_ppn5_497974.mp3
498108,5,Twee jongens die aan het frisbeeën zijn,2,NUM NOUN PRON ADP DET NOUN VERB,Scan_Path_ppn5_498108.mp3
498280,5,Een vliegveld waarvan de foto van bovenaf is genomen,2,DET NOUN ADV DET NOUN ADP X VERB VERB,Scan_Path_ppn5_498280.mp3
498326,5,"Een wit met groene bus, die uit twee gedeeltes bestaat",2,DET ADJ ADP ADJ NOUN PUNCT PRON ADP NUM NOUN VERB,Scan_Path_ppn5_498326.mp3
498339,5,Negen personen die aan een tafel iets zitten te drinken,2,NUM NOUN PRON ADP DET NOUN PRON VERB ADP VERB,Scan_Path_ppn5_498339.mp3
498398,5,Een koe met een wit laken over zich heen en krulspelden in,2,DET NOUN ADP DET ADJ NOUN ADP PRON ADP CONJ VERB ADV,Scan_Path_ppn5_498398.mp3
713228,5,Twee mannen met een glaasje wijn,2,NUM NOUN ADP DET NOUN NOUN,Scan_Path_ppn5_713228.mp3
713371,5,Een brandweerpomp met een gezicht erop,2,DET NOUN ADP DET NOUN ADV,Scan_Path_ppn5_713371.mp3
713450,5,Vier personen met een frisbee in de hand,2,NUM NOUN ADP DET NOUN ADP ADP X,Scan_Path_ppn5_713450.mp3
713652,5,Een hoop skiërs die poseert voor een foto,2,DET NOUN NOUN PRON VERB ADP DET NOUN,Scan_Path_ppn5_713652.mp3
713936,5,Een kat die op de grond ligt,2,DET NOUN PRON ADP DET NOUN VERB,Scan_Path_ppn5_713936.mp3
107909,8,Een toetje met twee verschillende desserts,2,DET NOUN ADP NUM VERB NOUN,Scan_Path_ppn8_107909.mp3
1159392,8,Aantal vrouwen zijn wijn aan het drinken samen,2,NOUN NOUN PRON NOUN ADP X VERB ADV,Scan_Path_ppn8_1159392.mp3
1159434,8,Wol wordt van een schaap afgehaald ,2,NOUN VERB ADP DET NOUN VERB,Scan_Path_ppn8_1159434.mp3
1159575,8,Een meisje met twee diertjes,2,DET NOUN ADP NUM NOUN,Scan_Path_ppn8_1159575.mp3
1159724,8, Fruit op kisten,2,SPACE PROPN ADP NOUN,Scan_Path_ppn8_1159724.mp3
1159775,8,Een groep mensen zijn aan het eten samen,2,DET NOUN NOUN VERB ADP DET NOUN ADV,Scan_Path_ppn8_1159775.mp3
1159813,8,Een aantal jongens in een klaslokaal,2,DET NOUN NOUN ADP DET NOUN,Scan_Path_ppn8_1159813.mp3
1159847,8,Een rode bus in een straat,2,DET ADJ NOUN ADP DET NOUN,Scan_Path_ppn8_1159847.mp3
1159855,8,Een aantal mensen zijn aan het Wii'en,2,DET NOUN NOUN VERB ADP DET NOUN,Scan_Path_ppn8_1159855.mp3
1159860,8,Een winkeltje met fruit,2,DET NOUN ADP NOUN,Scan_Path_ppn8_1159860.mp3
1159874,8,Een strand met daarop mensen,2,DET NOUN ADP ADV NOUN,Scan_Path_ppn8_1159874.mp3
1159897,8,Een meisje met twee nep koeien standbeelden,2,DET NOUN ADP NUM NOUN X VERB,Scan_Path_ppn8_1159897.mp3
1160049,8,Een strand met daarop groene parasollen,2,DET NOUN ADP ADV ADJ NOUN,Scan_Path_ppn8_1160049.mp3
1160093,8, Een vrouw wordt geïnterviewd op straat,2,SPACE DET NOUN VERB VERB ADP NOUN,Scan_Path_ppn8_1160093.mp3
1160155,8,Een auto trekt een boot achter zich aan,2,DET NOUN VERB DET NOUN ADP PRON ADV,Scan_Path_ppn8_1160155.mp3
1592033,47,De pizzeria die op een op een fornuis staat,2,DET NOUN PRON ADP DET ADP DET NOUN VERB,Scan_Path_ppn47_1592033.mp3
1592193,47,"Een keuken, heel verlaten, met lege messenkast",2,DET NOUN PUNCT ADV VERB PUNCT ADP ADJ NOUN,Scan_Path_ppn47_1592193.mp3
1592251,47,Een trein die aankomt die groen is,2,DET NOUN PRON VERB PRON NOUN VERB,Scan_Path_ppn47_1592251.mp3
1592254,47,Een familie die op een bank zit en met elkaar praten,2,DET NOUN PRON ADP DET NOUN VERB CONJ ADP PRON VERB,Scan_Path_ppn47_1592254.mp3
1592352,47,Schapen van alle kleuren,2,NOUN ADP PRON NOUN,Scan_Path_ppn47_1592352.mp3
1592367,47,Een huiskamer met groene meubels,2,DET NOUN ADP ADJ NOUN,Scan_Path_ppn47_1592367.mp3
1592401,47,Een kat die in een bad zit,2,DET NOUN PRON ADP DET NOUN VERB,Scan_Path_ppn47_1592401.mp3
1592567,47,Winkelstraat met een motor winkel vooral,2,NOUN ADP DET NOUN NOUN ADV,Scan_Path_ppn47_1592567.mp3
1592620,47,Twee meneren die hotdogs eten,2,NUM NOUN PRON NOUN VERB,Scan_Path_ppn47_1592620.mp3
1592890,47,Een mevrouw die op een olifant zit,2,DET NOUN PRON ADP DET NOUN VERB,Scan_Path_ppn47_1592890.mp3
1593006,47,"Ski gebied, dus een einde van de piste",2,NOUN NOUN PUNCT ADV DET NOUN ADP DET ADJ,Scan_Path_ppn47_1593006.mp3
1593035,47,Een bulldog die op een snowboard staat,2,DET NOUN PRON ADP DET NOUN VERB,Scan_Path_ppn47_1593035.mp3
498111,47,Een keuken met de oven die openstaat,2,DET NOUN ADP DET NOUN PRON VERB,Scan_Path_ppn47_498111.mp3
498272,47,Een meisje die iets aan een olifant geeft,2,DET NOUN PRON PRON ADP DET NOUN VERB,Scan_Path_ppn47_498272.mp3
